"url","path","name","is_dir","bytes_listed","mtime_listed","bytes","mtime","etag","head_status","crawled_at"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_CENTRAL_HIGHLANDS.zip","LIST_BOUNDARY_SEGS_CENTRAL_HIGHLANDS.zip","LIST_BOUNDARY_SEGS_CENTRAL_HIGHLANDS.zip",FALSE,104857600,"2025-07-17T11:46:00+1000",105220386,"2025-07-17T01:58:19Z","""16605e4-6458922-63a1657f8845d""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_CIRCULAR_HEAD.zip","LIST_BOUNDARY_SEGS_CIRCULAR_HEAD.zip","LIST_BOUNDARY_SEGS_CIRCULAR_HEAD.zip",FALSE,119537664,"2025-07-17T11:50:00+1000",119755241,"2025-07-17T01:36:28Z","""16605e5-72351e9-63a1609cde774""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_CLARENCE.zip","LIST_BOUNDARY_SEGS_CLARENCE.zip","LIST_BOUNDARY_SEGS_CLARENCE.zip",FALSE,220200960,"2025-07-17T11:41:00+1000",220687413,"2025-07-17T02:02:37Z","""16605e6-d276c35-63a166754e3b9""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_DERWENT_VALLEY.zip","LIST_BOUNDARY_SEGS_DERWENT_VALLEY.zip","LIST_BOUNDARY_SEGS_DERWENT_VALLEY.zip",FALSE,91226112,"2025-07-17T11:48:00+1000",91686196,"2025-07-17T01:59:06Z","""16605e7-5770534-63a165abf1ff7""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_DEVONPORT.zip","LIST_BOUNDARY_SEGS_DEVONPORT.zip","LIST_BOUNDARY_SEGS_DEVONPORT.zip",FALSE,106954752,"2025-07-17T11:42:00+1000",106545562,"2025-07-17T01:55:34Z","""16605e8-659c19a-63a164e2448c1""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_DORSET.zip","LIST_BOUNDARY_SEGS_DORSET.zip","LIST_BOUNDARY_SEGS_DORSET.zip",FALSE,114294784,"2025-07-17T11:53:00+1000",114070215,"2025-07-17T01:37:22Z","""16605e9-6cc92c7-63a160d00129b""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_FLINDERS.zip","LIST_BOUNDARY_SEGS_FLINDERS.zip","LIST_BOUNDARY_SEGS_FLINDERS.zip",FALSE,51380224,"2025-07-17T11:53:00+1000",51031274,"2025-07-17T01:50:01Z","""16605ea-30aacea-63a163a49d9e7""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_GEORGE_TOWN.zip","LIST_BOUNDARY_SEGS_GEORGE_TOWN.zip","LIST_BOUNDARY_SEGS_GEORGE_TOWN.zip",FALSE,59768832,"2025-07-17T11:49:00+1000",60103566,"2025-07-17T01:51:54Z","""16605eb-3951b8e-63a1640fb4ad5""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_GLAMORGAN_SPRING_BAY.zip","LIST_BOUNDARY_SEGS_GLAMORGAN_SPRING_BAY.zip","LIST_BOUNDARY_SEGS_GLAMORGAN_SPRING_BAY.zip",FALSE,119537664,"2025-07-17T11:40:00+1000",119041910,"2025-07-17T01:57:31Z","""16605ec-7186f76-63a16551195b0""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_GLENORCHY.zip","LIST_BOUNDARY_SEGS_GLENORCHY.zip","LIST_BOUNDARY_SEGS_GLENORCHY.zip",FALSE,184549376,"2025-07-17T11:38:00+1000",184734774,"2025-07-17T01:40:11Z","""16605ed-b02d436-63a16171c7797""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_HOBART.zip","LIST_BOUNDARY_SEGS_HOBART.zip","LIST_BOUNDARY_SEGS_HOBART.zip",FALSE,336592896,"2025-07-17T11:51:00+1000",336963106,"2025-07-17T01:45:01Z","""16605ee-1415a622-63a162867f6d6""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_HUON_VALLEY.zip","LIST_BOUNDARY_SEGS_HUON_VALLEY.zip","LIST_BOUNDARY_SEGS_HUON_VALLEY.zip",FALSE,214958080,"2025-07-17T11:56:00+1000",215149651,"2025-07-17T01:34:25Z","""16605ef-cd2ec53-63a160275168a""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_KENTISH.zip","LIST_BOUNDARY_SEGS_KENTISH.zip","LIST_BOUNDARY_SEGS_KENTISH.zip",FALSE,61865984,"2023-06-09T01:12:00+1000",61601391,"2025-07-17T01:38:44Z","""16605f0-3abf66f-63a1611eb7287""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_KING_ISLAND.zip","LIST_BOUNDARY_SEGS_KING_ISLAND.zip","LIST_BOUNDARY_SEGS_KING_ISLAND.zip",FALSE,40894464,"2023-06-09T01:08:00+1000",41257058,"2025-07-17T01:50:27Z","""16605f1-2758862-63a163bd15dab""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_KINGBOROUGH.zip","LIST_BOUNDARY_SEGS_KINGBOROUGH.zip","LIST_BOUNDARY_SEGS_KINGBOROUGH.zip",FALSE,227540992,"2023-06-09T01:08:00+1000",227584015,"2025-07-17T01:46:39Z","""16605f2-d90a80f-63a162e4057d7""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_LATROBE.zip","LIST_BOUNDARY_SEGS_LATROBE.zip","LIST_BOUNDARY_SEGS_LATROBE.zip",FALSE,75497472,"2023-06-09T01:05:00+1000",75431045,"2025-07-17T01:41:25Z","""16605f3-47efc85-63a161b86b0ae""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_LAUNCESTON.zip","LIST_BOUNDARY_SEGS_LAUNCESTON.zip","LIST_BOUNDARY_SEGS_LAUNCESTON.zip",FALSE,295698432,"2023-06-09T01:12:00+1000",295576159,"2025-07-17T01:48:45Z","""16605f4-119e225f-63a1635c3007b""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_MEANDER_VALLEY.zip","LIST_BOUNDARY_SEGS_MEANDER_VALLEY.zip","LIST_BOUNDARY_SEGS_MEANDER_VALLEY.zip",FALSE,152043520,"2023-06-09T01:05:00+1000",152217494,"2025-07-17T01:42:41Z","""16605f5-912a796-63a1620100222""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_NORTHERN_MIDLANDS.zip","LIST_BOUNDARY_SEGS_NORTHERN_MIDLANDS.zip","LIST_BOUNDARY_SEGS_NORTHERN_MIDLANDS.zip",FALSE,126877696,"2023-06-09T01:08:00+1000",126365187,"2025-07-17T01:53:01Z","""16605f6-7882e03-63a1644fb44ee""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_SORELL.zip","LIST_BOUNDARY_SEGS_SORELL.zip","LIST_BOUNDARY_SEGS_SORELL.zip",FALSE,105906176,"2023-06-09T01:12:00+1000",105433954,"2025-07-17T01:53:48Z","""16605f7-648cb62-63a1647d00bff""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_SOUTHERN_MIDLANDS.zip","LIST_BOUNDARY_SEGS_SOUTHERN_MIDLANDS.zip","LIST_BOUNDARY_SEGS_SOUTHERN_MIDLANDS.zip",FALSE,98566144,"2023-06-09T01:09:00+1000",98486119,"2025-07-17T01:49:33Z","""16605f8-5dec767-63a16389231c6""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_TASMAN.zip","LIST_BOUNDARY_SEGS_TASMAN.zip","LIST_BOUNDARY_SEGS_TASMAN.zip",FALSE,63963136,"2023-06-09T01:11:00+1000",64448602,"2025-07-17T01:40:46Z","""16605f9-3d7685a-63a161928d106""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_WARATAH_WYNYARD.zip","LIST_BOUNDARY_SEGS_WARATAH_WYNYARD.zip","LIST_BOUNDARY_SEGS_WARATAH_WYNYARD.zip",FALSE,111149056,"2023-06-09T01:06:00+1000",111493794,"2025-07-17T01:38:11Z","""16605fa-6a542a2-63a160ff17386""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_WEST_COAST.zip","LIST_BOUNDARY_SEGS_WEST_COAST.zip","LIST_BOUNDARY_SEGS_WEST_COAST.zip",FALSE,119537664,"2023-06-09T01:08:00+1000",119792267,"2025-07-17T01:51:20Z","""16605fb-723e28b-63a163ef3758e""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BOUNDARY_SEGS_WEST_TAMAR.zip","LIST_BOUNDARY_SEGS_WEST_TAMAR.zip","LIST_BOUNDARY_SEGS_WEST_TAMAR.zip",FALSE,134217728,"2023-06-09T01:07:00+1000",134282634,"2025-07-17T01:56:36Z","""16605fc-800fd8a-63a1651cc6fde""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_BREAK_O_DAY.zip","LIST_BUILDING_PTS_BREAK_O_DAY.zip","LIST_BUILDING_PTS_BREAK_O_DAY.zip",FALSE,8178892.8,"2023-06-09T01:06:00+1000",8136581,"2023-06-08T15:12:10Z","""1660c50-7c2785-5fd9fad305dcf""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_BRIGHTON.zip","LIST_BUILDING_PTS_BRIGHTON.zip","LIST_BUILDING_PTS_BRIGHTON.zip",FALSE,5976883.2,"2023-06-09T01:06:00+1000",5956597,"2023-06-08T15:08:16Z","""1660c42-5ae3f5-5fd9f9f3a0ed9""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_BURNIE.zip","LIST_BUILDING_PTS_BURNIE.zip","LIST_BUILDING_PTS_BURNIE.zip",FALSE,7759462.4,"2023-06-09T01:10:00+1000",7780563,"2023-06-08T15:08:00Z","""1660c41-76b8d3-5fd9f9e447f73""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_CENTRAL_COAST.zip","LIST_BUILDING_PTS_CENTRAL_COAST.zip","LIST_BUILDING_PTS_CENTRAL_COAST.zip",FALSE,12582912,"2023-06-09T01:10:00+1000",12731312,"2023-06-08T15:05:49Z","""1660c39-c243b0-5fd9f9676bc9a""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_CENTRAL_HIGHLANDS.zip","LIST_BUILDING_PTS_CENTRAL_HIGHLANDS.zip","LIST_BUILDING_PTS_CENTRAL_HIGHLANDS.zip",FALSE,5767168,"2023-06-09T01:11:00+1000",5759795,"2023-06-08T15:12:59Z","""1660c53-57e333-5fd9fb01cac96""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_CIRCULAR_HEAD.zip","LIST_BUILDING_PTS_CIRCULAR_HEAD.zip","LIST_BUILDING_PTS_CIRCULAR_HEAD.zip",FALSE,13631488,"2023-06-09T01:06:00+1000",14051887,"2023-06-08T15:05:16Z","""1660b72-d66a2f-5fd9f9478ebe3""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_CLARENCE.zip","LIST_BUILDING_PTS_CLARENCE.zip","LIST_BUILDING_PTS_CLARENCE.zip",FALSE,10485760,"2023-06-09T01:11:00+1000",11007156,"2023-06-08T15:08:32Z","""1660c43-a7f4b4-5fd9fa0333f33""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_DERWENT_VALLEY.zip","LIST_BUILDING_PTS_DERWENT_VALLEY.zip","LIST_BUILDING_PTS_DERWENT_VALLEY.zip",FALSE,6920601.6,"2023-06-09T01:10:00+1000",6957137,"2023-06-08T15:12:26Z","""1660c51-6a2851-5fd9fae20f5a6""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_DEVONPORT.zip","LIST_BUILDING_PTS_DEVONPORT.zip","LIST_BUILDING_PTS_DEVONPORT.zip",FALSE,8703180.8,"2023-06-09T01:11:00+1000",8755690,"2023-06-08T15:09:56Z","""1660c48-8599ea-5fd9fa52b65a7""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_DORSET.zip","LIST_BUILDING_PTS_DORSET.zip","LIST_BUILDING_PTS_DORSET.zip",FALSE,10276044.8,"2023-06-09T01:09:00+1000",10279488,"2023-06-08T15:11:19Z","""1660c4d-9cda40-5fd9faa1ca2f8""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_FLINDERS.zip","LIST_BUILDING_PTS_FLINDERS.zip","LIST_BUILDING_PTS_FLINDERS.zip",FALSE,11534336,"2023-06-09T01:09:00+1000",11636724,"2023-06-08T15:06:38Z","""1660c3c-b18ff4-5fd9f996033cf""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_GEORGE_TOWN.zip","LIST_BUILDING_PTS_GEORGE_TOWN.zip","LIST_BUILDING_PTS_GEORGE_TOWN.zip",FALSE,6291456,"2023-06-09T01:12:00+1000",6282172,"2023-06-08T15:08:49Z","""1660c44-5fdbbc-5fd9fa12bd74e""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_GLAMORGAN_SPRING_BAY.zip","LIST_BUILDING_PTS_GLAMORGAN_SPRING_BAY.zip","LIST_BUILDING_PTS_GLAMORGAN_SPRING_BAY.zip",FALSE,10485760,"2023-06-09T01:05:00+1000",10577816,"2023-06-08T15:07:27Z","""1660c3f-a16798-5fd9f9c4be07d""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_GLENORCHY.zip","LIST_BUILDING_PTS_GLENORCHY.zip","LIST_BUILDING_PTS_GLENORCHY.zip",FALSE,1992294.4,"2023-06-09T01:09:00+1000",1946017,"2023-06-08T15:06:06Z","""1660c3a-1db1a1-5fd9f97732ac8""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_HOBART.zip","LIST_BUILDING_PTS_HOBART.zip","LIST_BUILDING_PTS_HOBART.zip",FALSE,4404019.2,"2023-06-09T01:07:00+1000",4421068,"2023-06-08T15:06:21Z","""1660c3b-4375cc-5fd9f9864aa70""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_HUON_VALLEY.zip","LIST_BUILDING_PTS_HUON_VALLEY.zip","LIST_BUILDING_PTS_HUON_VALLEY.zip",FALSE,16777216,"2023-06-09T01:07:00+1000",16316651,"2023-06-08T15:10:45Z","""1660c4b-f8f8eb-5fd9fa81b5909""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_KENTISH.zip","LIST_BUILDING_PTS_KENTISH.zip","LIST_BUILDING_PTS_KENTISH.zip",FALSE,7654604.8,"2025-07-18T09:40:00+1000",7645459,"2023-06-08T15:10:12Z","""1660c49-74a913-5fd9fa6250c2f""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_KING_ISLAND.zip","LIST_BUILDING_PTS_KING_ISLAND.zip","LIST_BUILDING_PTS_KING_ISLAND.zip",FALSE,6396313.6,"2025-07-18T09:41:00+1000",6404699,"2023-06-08T15:06:55Z","""1660c3d-61ba5b-5fd9f9a60b841""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_KINGBOROUGH.zip","LIST_BUILDING_PTS_KINGBOROUGH.zip","LIST_BUILDING_PTS_KINGBOROUGH.zip",FALSE,12582912,"2025-07-18T09:41:00+1000",12228199,"2023-06-08T15:11:02Z","""1660c4c-ba9667-5fd9fa91c3275""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_LATROBE.zip","LIST_BUILDING_PTS_LATROBE.zip","LIST_BUILDING_PTS_LATROBE.zip",FALSE,8178892.8,"2025-07-18T09:41:00+1000",8196366,"2023-06-08T15:11:36Z","""1660c4e-7d110e-5fd9fab2545f2""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_LAUNCESTON.zip","LIST_BUILDING_PTS_LAUNCESTON.zip","LIST_BUILDING_PTS_LAUNCESTON.zip",FALSE,19922944,"2025-07-17T14:58:00+1000",19671752,"2023-06-08T15:10:28Z","""1660c4a-12c2ac8-5fd9fa718e80e""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_MEANDER_VALLEY.zip","LIST_BUILDING_PTS_MEANDER_VALLEY.zip","LIST_BUILDING_PTS_MEANDER_VALLEY.zip",FALSE,14680064,"2025-07-17T14:59:00+1000",14651890,"2023-06-08T15:11:53Z","""1660c4f-df91f2-5fd9fac251f1d""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_NORTHERN_MIDLANDS.zip","LIST_BUILDING_PTS_NORTHERN_MIDLANDS.zip","LIST_BUILDING_PTS_NORTHERN_MIDLANDS.zip",FALSE,10485760,"2025-07-17T14:49:00+1000",10873024,"2023-06-08T15:09:38Z","""1660c47-a5e8c0-5fd9fa421883e""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_SORELL.zip","LIST_BUILDING_PTS_SORELL.zip","LIST_BUILDING_PTS_SORELL.zip",FALSE,8598323.2,"2025-07-17T14:56:00+1000",8640537,"2023-06-08T15:09:21Z","""1660c46-83d819-5fd9fa3183b7b""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_SOUTHERN_MIDLANDS.zip","LIST_BUILDING_PTS_SOUTHERN_MIDLANDS.zip","LIST_BUILDING_PTS_SOUTHERN_MIDLANDS.zip",FALSE,6081740.8,"2025-07-17T14:58:00+1000",6086799,"2023-06-08T15:12:43Z","""1660c52-5ce08f-5fd9faf1cbf48""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_TASMAN.zip","LIST_BUILDING_PTS_TASMAN.zip","LIST_BUILDING_PTS_TASMAN.zip",FALSE,7759462.4,"2025-07-17T14:50:00+1000",7729564,"2023-06-08T15:05:33Z","""1660c22-75f19c-5fd9f95809674""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_WARATAH_WYNYARD.zip","LIST_BUILDING_PTS_WARATAH_WYNYARD.zip","LIST_BUILDING_PTS_WARATAH_WYNYARD.zip",FALSE,3774873.6,"2025-07-17T14:59:00+1000",3811974,"2023-06-08T15:09:05Z","""1660c45-3a2a86-5fd9fa22048c2""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_WEST_COAST.zip","LIST_BUILDING_PTS_WEST_COAST.zip","LIST_BUILDING_PTS_WEST_COAST.zip",FALSE,10485760,"2025-07-17T14:58:00+1000",10888134,"2023-06-08T15:07:10Z","""1660c3e-a623c6-5fd9f9b507cc8""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_BUILDING_PTS_WEST_TAMAR.zip","LIST_BUILDING_PTS_WEST_TAMAR.zip","LIST_BUILDING_PTS_WEST_TAMAR.zip",FALSE,12582912,"2025-07-17T14:56:00+1000",13020292,"2023-06-08T15:07:43Z","""1660c40-c6ac84-5fd9f9d4533d8""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_CATCHMENTS_STATEWIDE.zip","LIST_CFEV_CATCHMENTS_STATEWIDE.zip","LIST_CFEV_CATCHMENTS_STATEWIDE.zip",FALSE,17825792,"2025-07-17T14:50:00+1000",18277334,"2025-07-17T23:40:54Z","""1660a67-116e3d6-63a288a5b611e""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_ESTUARIES_STATEWIDE.zip","LIST_CFEV_ESTUARIES_STATEWIDE.zip","LIST_CFEV_ESTUARIES_STATEWIDE.zip",FALSE,4089446.4,"2025-07-17T14:54:00+1000",4075820,"2025-07-17T23:41:05Z","""1660a68-3e312c-63a288afcd45b""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_GROUNDWATER_STATEWIDE.zip","LIST_CFEV_GROUNDWATER_STATEWIDE.zip","LIST_CFEV_GROUNDWATER_STATEWIDE.zip",FALSE,45056,"2025-07-17T14:55:00+1000",45030,"2025-07-17T23:41:13Z","""1660a69-afe6-63a288b8299ee""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_KARST_STATEWIDE.zip","LIST_CFEV_KARST_STATEWIDE.zip","LIST_CFEV_KARST_STATEWIDE.zip",FALSE,2202009.6,"2025-07-17T14:57:00+1000",2177776,"2025-07-17T23:41:22Z","""1660a6a-213af0-63a288c03b64c""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_BREAK_O_DAY.zip","LIST_CFEV_RIVER_SEC_CATCH_BREAK_O_DAY.zip","LIST_CFEV_RIVER_SEC_CATCH_BREAK_O_DAY.zip",FALSE,71303168,"2024-09-17T12:10:00+1000",71717470,"2024-09-17T22:48:09Z","""1660a7a-446525e-622587bc6a5fd""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_BRIGHTON.zip","LIST_CFEV_RIVER_SEC_CATCH_BRIGHTON.zip","LIST_CFEV_RIVER_SEC_CATCH_BRIGHTON.zip",FALSE,3565158.4,"2024-09-17T17:20:00+1000",3540341,"2024-09-17T09:00:29Z","""1660a6b-360575-6224cebcd24bb""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_BURNIE.zip","LIST_CFEV_RIVER_SEC_CATCH_BURNIE.zip","LIST_CFEV_RIVER_SEC_CATCH_BURNIE.zip",FALSE,16777216,"2024-09-17T17:19:00+1000",16925016,"2024-09-17T08:59:46Z","""1660a73-1024158-6224ce9432f34""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_COAST.zip","LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_COAST.zip","LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_COAST.zip",FALSE,27262976,"2024-09-17T17:27:00+1000",27210185,"2024-09-17T02:09:36Z","""1660a74-19f31c9-622472e617491""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_HIGHLANDS.zip","LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_HIGHLANDS.zip","LIST_CFEV_RIVER_SEC_CATCH_CENTRAL_HIGHLANDS.zip",FALSE,58720256,"2024-09-17T15:42:00+1000",58431992,"2024-09-17T08:02:35Z","""1660a80-37b99f8-6224c1cc61f21""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_CIRCULAR_HEAD.zip","LIST_CFEV_RIVER_SEC_CATCH_CIRCULAR_HEAD.zip","LIST_CFEV_RIVER_SEC_CATCH_CIRCULAR_HEAD.zip",FALSE,118489088,"2024-09-17T13:35:00+1000",118248309,"2024-09-17T01:17:25Z","""1660a76-70c5375-6224673c6039f""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_CLARENCE.zip","LIST_CFEV_RIVER_SEC_CATCH_CLARENCE.zip","LIST_CFEV_RIVER_SEC_CATCH_CLARENCE.zip",FALSE,160768,"2024-09-17T12:02:00+1000",160336,"2024-09-17T09:10:28Z","""1660a6f-27250-6224d0f7e485f""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_DERWENT_VALLEY.zip","LIST_CFEV_RIVER_SEC_CATCH_DERWENT_VALLEY.zip","LIST_CFEV_RIVER_SEC_CATCH_DERWENT_VALLEY.zip",FALSE,160768,"2024-09-17T15:37:00+1000",160996,"2024-09-17T09:10:25Z","""1660a6c-274e4-6224d0f5ad700""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_DEVONPORT.zip","LIST_CFEV_RIVER_SEC_CATCH_DEVONPORT.zip","LIST_CFEV_RIVER_SEC_CATCH_DEVONPORT.zip",FALSE,3460300.8,"2024-09-17T19:10:00+1000",3497369,"2024-09-17T01:50:44Z","""1660a75-355d99-62246eaed1cef""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_DORSET.zip","LIST_CFEV_RIVER_SEC_CATCH_DORSET.zip","LIST_CFEV_RIVER_SEC_CATCH_DORSET.zip",FALSE,58720256,"2024-09-17T12:57:00+1000",58393405,"2024-09-17T01:50:05Z","""1660a7b-37b033d-62246e89099f8""",200,"2026-09-09T13:41:08Z"
"https://listdata.thelist.tas.gov.au/opendata/data/LIST_CFEV_RIVER_SEC_CATCH_FLINDERS.zip","LIST_CFEV_RIVER_SEC_CATCH_FLINDERS.zip","LIST_CFEV_RIVER_SEC_CATCH_FLINDERS.zip",FALSE,35651584,"2024-09-17T15:45:00+1000",35283003,"2024-09-17T03:34:11Z","""1660a77-21a603b-622485ce20d4c""",200,"2026-09-09T13:41:08Z"
